Id,Index,Class,Type,Filename,Width,Height,MaxStack,Name,Description
20249,20249,Avatar,eye,expr_00025_a_09.png,72,26,,,
20250,20250,Avatar,eye,expr_00026_a_00.png,82,30,,,
20251,20251,Avatar,eye,expr_00026_a_01.png,82,26,,,
20252,20252,Avatar,eye,expr_00026_a_02.png,82,26,,,
20253,20253,Avatar,eye,expr_00026_a_03.png,82,30,,,
20254,20254,Avatar,eye,expr_00026_a_04.png,82,30,,,
20255,20255,Avatar,eye,expr_00026_a_05.png,82,31,,,
20256,20256,Avatar,eye,expr_00026_a_06.png,82,29,,,
20257,20257,Avatar,eye,expr_00026_a_07.png,88,48,,,
20258,20258,Avatar,eye,expr_00026_a_08.png,82,31,,,
20259,20259,Avatar,eye,expr_00026_a_09.png,82,32,,,
20260,20260,Avatar,eye,expr_00027_a_00.png,76,21,,,
20261,20261,Avatar,eye,expr_00027_a_01.png,76,21,,,
20262,20262,Avatar,eye,expr_00027_a_02.png,80,23,,,
20263,20263,Avatar,eye,expr_00027_a_03.png,80,23,,,
20264,20264,Avatar,eye,expr_00027_a_04.png,76,21,,,
20265,20265,Avatar,eye,expr_00027_a_05.png,80,23,,,
20266,20266,Avatar,eye,expr_00027_a_06.png,80,23,,,
20267,20267,Avatar,eye,expr_00027_a_07.png,90,31,,,
20268,20268,Avatar,eye,expr_00027_a_08.png,76,21,,,
20269,20269,Avatar,eye,expr_00027_a_09.png,80,23,,,
20270,20270,Avatar,eye,expr_00028_a_00.png,84,28,,,
20271,20271,Avatar,eye,expr_00028_a_01.png,85,26,,,
20272,20272,Avatar,eye,expr_00028_a_02.png,86,16,,,
20273,20273,Avatar,eye,expr_00028_a_03.png,84,26,,,
20274,20274,Avatar,eye,expr_00028_a_04.png,84,28,,,
20275,20275,Avatar,eye,expr_00028_a_05.png,84,28,,,
20276,20276,Avatar,eye,expr_00028_a_06.png,84,30,,,
20277,20277,Avatar,eye,expr_00028_a_07.png,84,42,,,
20278,20278,Avatar,eye,expr_00028_a_08.png,78,26,,,
20279,20279,Avatar,eye,expr_00028_a_09.png,76,26,,,
20280,20280,Avatar,eye,expr_00029_a_00.png,68,30,,,
20281,20281,Avatar,eye,expr_00029_a_01.png,70,30,,,
20282,20282,Avatar,eye,expr_00029_a_02.png,68,30,,,
20283,20283,Avatar,eye,expr_00029_a_03.png,68,30,,,
20284,20284,Avatar,eye,expr_00029_a_04.png,68,30,,,
20285,20285,Avatar,eye,expr_00029_a_05.png,72,30,,,
20286,20286,Avatar,eye,expr_00029_a_06.png,72,30,,,
20287,20287,Avatar,eye,expr_00029_a_07.png,84,39,,,
20288,20288,Avatar,eye,expr_00029_a_08.png,72,30,,,
20289,20289,Avatar,eye,expr_00029_a_09.png,68,30,,,
20290,20290,Avatar,eye,expr_00030_a_00.png,79,23,,,
20291,20291,Avatar,eye,expr_00030_a_01.png,79,23,,,
20292,20292,Avatar,eye,expr_00030_a_02.png,79,23,,,
20293,20293,Avatar,eye,expr_00030_a_03.png,79,23,,,
20294,20294,Avatar,eye,expr_00030_a_04.png,79,25,,,
20295,20295,Avatar,eye,expr_00030_a_05.png,79,22,,,
20296,20296,Avatar,eye,expr_00030_a_06.png,79,22,,,
20297,20297,Avatar,eye,expr_00030_a_07.png,79,40,,,
20298,20298,Avatar,eye,expr_00030_a_08.png,79,21,,,
20299,20299,Avatar,eye,expr_00030_a_09.png,79,22,,,
20300,20300,Avatar,eye,expr_00031_a_00.png,78,28,,,
20301,20301,Avatar,eye,expr_00031_a_01.png,78,26,,,
20302,20302,Avatar,eye,expr_00031_a_02.png,78,26,,,
20303,20303,Avatar,eye,expr_00031_a_03.png,78,28,,,
20304,20304,Avatar,eye,expr_00031_a_04.png,78,28,,,
20305,20305,Avatar,eye,expr_00031_a_05.png,78,22,,,
20306,20306,Avatar,eye,expr_00031_a_06.png,78,29,,,
20307,20307,Avatar,eye,expr_00031_a_07.png,78,44,,,
20308,20308,Avatar,eye,expr_00031_a_08.png,80,23,,,
20309,20309,Avatar,eye,expr_00031_a_09.png,78,23,,,
20310,20310,Avatar,eye,expr_00032_a_00.png,82,24,,,
20311,20311,Avatar,eye,expr_00032_a_01.png,82,24,,,
20312,20312,Avatar,eye,expr_00032_a_02.png,82,24,,,
20313,20313,Avatar,eye,expr_00032_a_03.png,82,24,,,
20314,20314,Avatar,eye,expr_00032_a_04.png,82,24,,,
20315,20315,Avatar,eye,expr_00032_a_05.png,82,24,,,
20316,20316,Avatar,eye,expr_00032_a_06.png,82,25,,,
20317,20317,Avatar,eye,expr_00032_a_07.png,87,41,,,
20318,20318,Avatar,eye,expr_00032_a_08.png,82,21,,,
20319,20319,Avatar,eye,expr_00032_a_09.png,82,28,,,
20320,20320,Avatar,eye,expr_00033_a_00.png,76,22,,,
20321,20321,Avatar,eye,expr_00033_a_01.png,76,22,,,
20322,20322,Avatar,eye,expr_00033_a_02.png,76,22,,,
20323,20323,Avatar,eye,expr_00033_a_03.png,76,22,,,
20324,20324,Avatar,eye,expr_00033_a_04.png,76,22,,,
20325,20325,Avatar,eye,expr_00033_a_05.png,76,22,,,
20326,20326,Avatar,eye,expr_00033_a_06.png,76,24,,,
20327,20327,Avatar,eye,expr_00033_a_07.png,81,38,,,
20328,20328,Avatar,eye,expr_00033_a_08.png,76,24,,,
20329,20329,Avatar,eye,expr_00033_a_09.png,76,25,,,
20330,20330,Avatar,eye,expr_00034_a_00.png,84,22,,,
20331,20331,Avatar,eye,expr_00034_a_01.png,84,22,,,
20332,20332,Avatar,eye,expr_00034_a_02.png,84,16,,,
20333,20333,Avatar,eye,expr_00034_a_03.png,84,23,,,
20334,20334,Avatar,eye,expr_00034_a_04.png,84,24,,,
20335,20335,Avatar,eye,expr_00034_a_05.png,84,19,,,
20336,20336,Avatar,eye,expr_00034_a_06.png,84,18,,,
20337,20337,Avatar,eye,expr_00034_a_07.png,87,35,,,
20338,20338,Avatar,eye,expr_00034_a_08.png,84,19,,,
20339,20339,Avatar,eye,expr_00034_a_09.png,84,26,,,
20340,20340,Avatar,eye,expr_00035_a_00.png,80,20,,,
20341,20341,Avatar,eye,expr_00035_a_01.png,80,22,,,
20342,20342,Avatar,eye,expr_00035_a_02.png,80,22,,,
20343,20343,Avatar,eye,expr_00035_a_03.png,80,22,,,
20344,20344,Avatar,eye,expr_00035_a_04.png,80,22,,,
20345,20345,Avatar,eye,expr_00035_a_05.png,80,20,,,
20346,20346,Avatar,eye,expr_00035_a_06.png,80,20,,,
20347,20347,Avatar,eye,expr_00035_a_07.png,83,38,,,
20348,20348,Avatar,eye,expr_00035_a_08.png,80,20,,,
20349,20349,Avatar,eye,expr_00035_a_09.png,79,20,,,
20350,20350,Avatar,eye,expr_00036_a_00.png,76,32,,,
20351,20351,Avatar,eye,expr_00036_a_01.png,76,32,,,
20352,20352,Avatar,eye,expr_00036_a_02.png,76,32,,,
20353,20353,Avatar,eye,expr_00036_a_03.png,76,32,,,
20354,20354,Avatar,eye,expr_00036_a_04.png,76,32,,,
20355,20355,Avatar,eye,expr_00036_a_05.png,76,30,,,
20356,20356,Avatar,eye,expr_00036_a_06.png,76,30,,,
20357,20357,Avatar,eye,expr_00036_a_07.png,76,55,,,
20358,20358,Avatar,eye,expr_00036_a_08.png,76,31,,,
20359,20359,Avatar,eye,expr_00036_a_09.png,84,28,,,
20360,20360,Avatar,eye,expr_00037_a_00.png,78,26,,,
20361,20361,Avatar,eye,expr_00037_a_01.png,78,26,,,
20362,20362,Avatar,eye,expr_00037_a_02.png,78,26,,,
20363,20363,Avatar,eye,expr_00037_a_03.png,78,38,,,
20364,20364,Avatar,eye,expr_00037_a_04.png,78,28,,,
20365,20365,Avatar,eye,expr_00037_a_05.png,78,24,,,
20366,20366,Avatar,eye,expr_00037_a_06.png,84,28,,,
20367,20367,Avatar,eye,expr_00037_a_07.png,78,26,,,
20368,20368,Avatar,eye,expr_00037_a_08.png,78,26,,,
20369,20369,Avatar,eye,expr_00037_a_09.png,78,30,,,
20370,20370,Avatar,eye,expr_00038_a_00.png,82,23,,,
20371,20371,Avatar,eye,expr_00038_a_01.png,82,23,,,
20372,20372,Avatar,eye,expr_00038_a_02.png,82,23,,,
20373,20373,Avatar,eye,expr_00038_a_03.png,82,23,,,
20374,20374,Avatar,eye,expr_00038_a_04.png,82,23,,,
20375,20375,Avatar,eye,expr_00038_a_05.png,82,25,,,
20376,20376,Avatar,eye,expr_00038_a_06.png,82,25,,,
20377,20377,Avatar,eye,expr_00038_a_07.png,74,24,,,
20378,20378,Avatar,eye,expr_00038_a_08.png,82,19,,,
20379,20379,Avatar,eye,expr_00038_a_09.png,73,23,,,
20380,20380,Avatar,eye,expr_00039_a_00.png,76,22,,,
20381,20381,Avatar,eye,expr_00039_a_01.png,75,22,,,
20382,20382,Avatar,eye,expr_00039_a_02.png,74,13,,,
20383,20383,Avatar,eye,expr_00039_a_03.png,76,22,,,
20384,20384,Avatar,eye,expr_00039_a_04.png,76,22,,,
20385,20385,Avatar,eye,expr_00039_a_05.png,74,22,,,
20386,20386,Avatar,eye,expr_00039_a_06.png,77,13,,,
20387,20387,Avatar,eye,expr_00039_a_07.png,76,28,,,
20388,20388,Avatar,eye,expr_00039_a_08.png,76,18,,,
20389,20389,Avatar,eye,expr_00039_a_09.png,78,22,,,
20390,20390,Avatar,eye,expr_00040_a_00.png,80,18,,,
20391,20391,Avatar,eye,expr_00040_a_01.png,80,18,,,
20392,20392,Avatar,eye,expr_00040_a_02.png,80,18,,,
20393,20393,Avatar,eye,expr_00040_a_03.png,80,20,,,
20394,20394,Avatar,eye,expr_00040_a_04.png,80,20,,,
20395,20395,Avatar,eye,expr_00040_a_05.png,80,18,,,
20396,20396,Avatar,eye,expr_00040_a_06.png,78,16,,,
20397,20397,Avatar,eye,expr_00040_a_07.png,68,17,,,
20398,20398,Avatar,eye,expr_00040_a_08.png,80,17,,,
20399,20399,Avatar,eye,expr_00040_a_09.png,80,23,,,
20400,20400,Avatar,eye,expr_00041_a_00.png,80,24,,,
20401,20401,Avatar,eye,expr_00041_a_01.png,79,24,,,
20402,20402,Avatar,eye,expr_00041_a_02.png,76,13,,,
20403,20403,Avatar,eye,expr_00041_a_03.png,80,26,,,
20404,20404,Avatar,eye,expr_00041_a_04.png,80,26,,,
20405,20405,Avatar,eye,expr_00041_a_05.png,78,11,,,
20406,20406,Avatar,eye,expr_00041_a_06.png,76,27,,,
20407,20407,Avatar,eye,expr_00041_a_07.png,83,38,,,
20408,20408,Avatar,eye,expr_00041_a_08.png,78,23,,,
20409,20409,Avatar,eye,expr_00041_a_09.png,78,24,,,
20410,20410,Avatar,eye,expr_00042_a_00.png,78,27,,,
20411,20411,Avatar,eye,expr_00042_a_01.png,78,27,,,
20412,20412,Avatar,eye,expr_00042_a_02.png,78,27,,,
20413,20413,Avatar,eye,expr_00042_a_03.png,78,27,,,
20414,20414,Avatar,eye,expr_00042_a_04.png,77,27,,,
20415,20415,Avatar,eye,expr_00042_a_05.png,76,27,,,
20416,20416,Avatar,eye,expr_00042_a_06.png,81,30,,,
20417,20417,Avatar,eye,expr_00042_a_07.png,85,31,,,
20418,20418,Avatar,eye,expr_00042_a_08.png,82,29,,,
20419,20419,Avatar,eye,expr_00042_a_09.png,78,27,,,
20420,20420,Avatar,eye,expr_00043_a_00.png,76,25,,,
20421,20421,Avatar,eye,expr_00043_a_01.png,76,25,,,
20422,20422,Avatar,eye,expr_00043_a_02.png,76,19,,,
20423,20423,Avatar,eye,expr_00043_a_03.png,76,25,,,
20424,20424,Avatar,eye,expr_00043_a_04.png,76,28,,,
20425,20425,Avatar,eye,expr_00043_a_05.png,80,24,,,
20426,20426,Avatar,eye,expr_00043_a_06.png,81,35,,,
20427,20427,Avatar,eye,expr_00043_a_07.png,80,37,,,
20428,20428,Avatar,eye,expr_00043_a_08.png,78,21,,,
20429,20429,Avatar,eye,expr_00043_a_09.png,76,24,,,
20430,20430,Avatar,eye,expr_00044_a_00.png,78,23,,,
20431,20431,Avatar,eye,expr_00044_a_01.png,78,23,,,
20432,20432,Avatar,eye,expr_00044_a_02.png,78,19,,,
20433,20433,Avatar,eye,expr_00044_a_03.png,78,23,,,
20434,20434,Avatar,eye,expr_00044_a_04.png,78,25,,,
20435,20435,Avatar,eye,expr_00044_a_05.png,84,21,,,
20436,20436,Avatar,eye,expr_00044_a_06.png,80,36,,,
20437,20437,Avatar,eye,expr_00044_a_07.png,73,37,,,
20438,20438,Avatar,eye,expr_00044_a_08.png,78,31,,,
20439,20439,Avatar,eye,expr_00044_a_09.png,76,29,,,
20440,20440,Avatar,eye,expr_00045_a_00.png,77,26,,,
20441,20441,Avatar,eye,expr_00045_a_01.png,77,26,,,
20442,20442,Avatar,eye,expr_00045_a_02.png,77,21,,,
20443,20443,Avatar,eye,expr_00045_a_03.png,77,26,,,
20444,20444,Avatar,eye,expr_00045_a_04.png,77,28,,,
20445,20445,Avatar,eye,expr_00045_a_05.png,77,44,,,
20446,20446,Avatar,eye,expr_00045_a_06.png,80,42,,,
20447,20447,Avatar,eye,expr_00045_a_07.png,80,36,,,
20448,20448,Avatar,eye,expr_00045_a_08.png,81,41,,,
20449,20449,Avatar,eye,expr_00045_a_09.png,76,30,,,
20450,20450,Avatar,eye,expr_00046_a_00.png,88,23,,,
20451,20451,Avatar,eye,expr_00046_a_01.png,88,23,,,
20452,20452,Avatar,eye,expr_00046_a_02.png,88,23,,,
20453,20453,Avatar,eye,expr_00046_a_03.png,88,23,,,
20454,20454,Avatar,eye,expr_00046_a_04.png,88,24,,,
20455,20455,Avatar,eye,expr_00046_a_05.png,88,23,,,
20456,20456,Avatar,eye,expr_00046_a_06.png,88,25,,,
20457,20457,Avatar,eye,expr_00046_a_07.png,88,24,,,
20458,20458,Avatar,eye,expr_00046_a_08.png,94,23,,,
20459,20459,Avatar,eye,expr_00046_a_09.png,94,23,,,
20460,20460,Avatar,eye,expr_00047_a_00.png,100,21,,,
20461,20461,Avatar,eye,expr_00047_a_01.png,100,21,,,
20462,20462,Avatar,eye,expr_00047_a_02.png,100,21,,,
20463,20463,Avatar,eye,expr_00047_a_03.png,100,23,,,
20464,20464,Avatar,eye,expr_00047_a_04.png,100,23,,,
20465,20465,Avatar,eye,expr_00047_a_05.png,100,19,,,
20466,20466,Avatar,eye,expr_00047_a_06.png,100,24,,,
20467,20467,Avatar,eye,expr_00047_a_07.png,100,24,,,
20468,20468,Avatar,eye,expr_00047_a_08.png,100,21,,,
20469,20469,Avatar,eye,expr_00047_a_09.png,99,21,,,
20470,20470,Avatar,eye,expr_00048_a_00.png,84,26,,,
20471,20471,Avatar,eye,expr_00048_a_01.png,84,26,,,
20472,20472,Avatar,eye,expr_00048_a_02.png,84,19,,,
20473,20473,Avatar,eye,expr_00048_a_03.png,84,28,,,
20474,20474,Avatar,eye,expr_00048_a_04.png,84,28,,,
20475,20475,Avatar,eye,expr_00048_a_05.png,85,23,,,
20476,20476,Avatar,eye,expr_00048_a_06.png,86,37,,,
20477,20477,Avatar,eye,expr_00048_a_07.png,84,23,,,
20478,20478,Avatar,eye,expr_00048_a_08.png,85,21,,,
20479,20479,Avatar,eye,expr_00048_a_09.png,84,26,,,
20480,20480,Avatar,eye,expr_00049_a_00.png,78,24,,,
20481,20481,Avatar,eye,expr_00049_a_01.png,78,24,,,
20482,20482,Avatar,eye,expr_00049_a_02.png,82,15,,,
20483,20483,Avatar,eye,expr_00049_a_03.png,78,24,,,
20484,20484,Avatar,eye,expr_00049_a_04.png,83,26,,,
20485,20485,Avatar,eye,expr_00049_a_05.png,78,19,,,
20486,20486,Avatar,eye,expr_00049_a_06.png,81,22,,,
20487,20487,Avatar,eye,expr_00049_a_07.png,78,20,,,
20488,20488,Avatar,eye,expr_00049_a_08.png,80,24,,,
20489,20489,Avatar,eye,expr_00049_a_09.png,76,27,,,
20490,20490,Avatar,eye,expr_00050_a_00.png,94,24,,,
20491,20491,Avatar,eye,expr_00050_a_01.png,94,24,,,
20492,20492,Avatar,eye,expr_00050_a_02.png,94,14,,,
20493,20493,Avatar,eye,expr_00050_a_03.png,94,26,,,
20494,20494,Avatar,eye,expr_00050_a_04.png,94,26,,,
20495,20495,Avatar,eye,expr_00050_a_05.png,94,19,,,
20496,20496,Avatar,eye,expr_00050_a_06.png,94,20,,,
20497,20497,Avatar,eye,expr_00050_a_07.png,94,19,,,
20498,20498,Avatar,eye,expr_00050_a_08.png,94,22,,,
20499,20499,Avatar,eye,expr_00050_a_09.png,94,19,,,
20500,20500,Avatar,eye,expr_00051_a_00.png,89,21,,,
20501,20501,Avatar,eye,expr_00051_a_01.png,89,21,,,
20502,20502,Avatar,eye,expr_00051_a_02.png,89,21,,,
20503,20503,Avatar,eye,expr_00051_a_03.png,88,23,,,
20504,20504,Avatar,eye,expr_00051_a_04.png,88,23,,,
20505,20505,Avatar,eye,expr_00051_a_05.png,89,19,,,
20506,20506,Avatar,eye,expr_00051_a_06.png,89,20,,,
20507,20507,Avatar,eye,expr_00051_a_07.png,89,38,,,
20508,20508,Avatar,eye,expr_00051_a_08.png,90,20,,,
20509,20509,Avatar,eye,expr_00051_a_09.png,90,18,,,
20510,20510,Avatar,eye,expr_00052_a_00.png,79,15,,,
20511,20511,Avatar,eye,expr_00052_a_01.png,79,15,,,
20512,20512,Avatar,eye,expr_00052_a_02.png,79,15,,,
20513,20513,Avatar,eye,expr_00052_a_03.png,79,15,,,
20514,20514,Avatar,eye,expr_00052_a_04.png,79,15,,,
20515,20515,Avatar,eye,expr_00052_a_05.png,79,15,,,
20516,20516,Avatar,eye,expr_00052_a_06.png,79,19,,,
20517,20517,Avatar,eye,expr_00052_a_07.png,79,24,,,
20518,20518,Avatar,eye,expr_00052_a_08.png,79,15,,,
20519,20519,Avatar,eye,expr_00052_a_09.png,79,21,,,
20520,20520,Avatar,eye,expr_00053_a_00.png,83,16,,,
20521,20521,Avatar,eye,expr_00053_a_01.png,83,16,,,
20522,20522,Avatar,eye,expr_00053_a_02.png,83,12,,,
20523,20523,Avatar,eye,expr_00053_a_03.png,84,17,,,
20524,20524,Avatar,eye,expr_00053_a_04.png,83,16,,,
20525,20525,Avatar,eye,expr_00053_a_05.png,84,16,,,
20526,20526,Avatar,eye,expr_00053_a_06.png,83,16,,,
20527,20527,Avatar,eye,expr_00053_a_07.png,83,36,,,
20528,20528,Avatar,eye,expr_00053_a_08.png,83,14,,,
20529,20529,Avatar,eye,expr_00053_a_09.png,83,26,,,
20530,20530,Avatar,eye,expr_00054_a_00.png,73,15,,,
20531,20531,Avatar,eye,expr_00054_a_01.png,73,17,,,
20532,20532,Avatar,eye,expr_00054_a_02.png,73,17,,,
20533,20533,Avatar,eye,expr_00054_a_03.png,73,18,,,
20534,20534,Avatar,eye,expr_00054_a_04.png,73,24,,,
20535,20535,Avatar,eye,expr_00054_a_05.png,73,35,,,
20536,20536,Avatar,eye,expr_00054_a_06.png,75,37,,,
20537,20537,Avatar,eye,expr_00054_a_07.png,73,27,,,
20538,20538,Avatar,eye,expr_00054_a_08.png,79,39,,,
20539,20539,Avatar,eye,expr_00054_a_09.png,73,23,,,
20540,20540,Avatar,eye,expr_00055_a_00.png,76,24,,,
20541,20541,Avatar,eye,expr_00055_a_01.png,76,24,,,
20542,20542,Avatar,eye,expr_00055_a_02.png,76,24,,,
20543,20543,Avatar,eye,expr_00055_a_03.png,76,24,,,
20544,20544,Avatar,eye,expr_00055_a_04.png,75,28,,,
20545,20545,Avatar,eye,expr_00055_a_05.png,76,28,,,
20546,20546,Avatar,eye,expr_00055_a_06.png,82,28,,,
20547,20547,Avatar,eye,expr_00055_a_07.png,84,40,,,
20548,20548,Avatar,eye,expr_00055_a_08.png,76,26,,,
20549,20549,Avatar,eye,expr_00055_a_09.png,76,26,,,
20550,20550,Avatar,eye,expr_00056_a_00.png,72,20,,,
20551,20551,Avatar,eye,expr_00056_a_01.png,72,20,,,
20552,20552,Avatar,eye,expr_00056_a_02.png,72,20,,,
20553,20553,Avatar,eye,expr_00056_a_03.png,72,20,,,
20554,20554,Avatar,eye,expr_00056_a_04.png,74,44,,,
20555,20555,Avatar,eye,expr_00056_a_05.png,72,36,,,
20556,20556,Avatar,eye,expr_00056_a_06.png,74,38,,,
20557,20557,Avatar,eye,expr_00056_a_07.png,72,32,,,
20558,20558,Avatar,eye,expr_00056_a_08.png,72,38,,,
20559,20559,Avatar,eye,expr_00056_a_09.png,72,32,,,
20560,20560,Avatar,eye,expr_00057_a_00.png,78,28,,,
20561,20561,Avatar,eye,expr_00057_a_01.png,78,28,,,
20562,20562,Avatar,eye,expr_00057_a_02.png,78,28,,,
20563,20563,Avatar,eye,expr_00057_a_03.png,78,30,,,
20564,20564,Avatar,eye,expr_00057_a_04.png,78,34,,,
20565,20565,Avatar,eye,expr_00057_a_05.png,78,26,,,
20566,20566,Avatar,eye,expr_00057_a_06.png,78,38,,,
20567,20567,Avatar,eye,expr_00057_a_07.png,78,38,,,
20568,20568,Avatar,eye,expr_00057_a_08.png,78,30,,,
20569,20569,Avatar,eye,expr_00057_a_09.png,82,44,,,
20570,20570,Avatar,eye,expr_00058_a_00.png,77,17,,,
20571,20571,Avatar,eye,expr_00058_a_01.png,77,17,,,
20572,20572,Avatar,eye,expr_00058_a_02.png,77,17,,,
20573,20573,Avatar,eye,expr_00058_a_03.png,77,17,,,
20574,20574,Avatar,eye,expr_00058_a_04.png,77,17,,,
20575,20575,Avatar,eye,expr_00058_a_05.png,77,19,,,
20576,20576,Avatar,eye,expr_00058_a_06.png,77,25,,,
20577,20577,Avatar,eye,expr_00058_a_07.png,78,38,,,
20578,20578,Avatar,eye,expr_00058_a_08.png,77,17,,,
20579,20579,Avatar,eye,expr_00058_a_09.png,77,38,,,
20580,20580,Avatar,eye,expr_00059_a_00.png,78,18,,,
20581,20581,Avatar,eye,expr_00059_a_01.png,78,18,,,
20582,20582,Avatar,eye,expr_00059_a_02.png,78,18,,,
20583,20583,Avatar,eye,expr_00059_a_03.png,78,18,,,
20584,20584,Avatar,eye,expr_00059_a_04.png,78,19,,,
20585,20585,Avatar,eye,expr_00059_a_05.png,78,20,,,
20586,20586,Avatar,eye,expr_00059_a_06.png,78,21,,,
20587,20587,Avatar,eye,expr_00059_a_07.png,82,43,,,
20588,20588,Avatar,eye,expr_00059_a_08.png,78,19,,,
20589,20589,Avatar,eye,expr_00059_a_09.png,78,18,,,
20590,20590,Avatar,eye,expr_00060_a_00.png,85,34,,,
20591,20591,Avatar,eye,expr_00060_a_01.png,85,34,,,
20592,20592,Avatar,eye,expr_00060_a_02.png,85,32,,,
20593,20593,Avatar,eye,expr_00060_a_03.png,85,34,,,
20594,20594,Avatar,eye,expr_00060_a_04.png,85,39,,,
20595,20595,Avatar,eye,expr_00060_a_05.png,85,34,,,
20596,20596,Avatar,eye,expr_00060_a_06.png,85,34,,,
20597,20597,Avatar,eye,expr_00060_a_07.png,86,53,,,
20598,20598,Avatar,eye,expr_00060_a_08.png,85,43,,,
20599,20599,Avatar,eye,expr_00060_a_09.png,85,54,,,
20600,20600,Avatar,eye,expr_00061_a_00.png,75,52,,,
20601,20601,Avatar,eye,expr_00061_a_01.png,75,52,,,
20602,20602,Avatar,eye,expr_00061_a_02.png,75,50,,,
20603,20603,Avatar,eye,expr_00061_a_03.png,75,52,,,
20604,20604,Avatar,eye,expr_00061_a_04.png,81,54,,,
20605,20605,Avatar,eye,expr_00061_a_05.png,75,52,,,
20606,20606,Avatar,eye,expr_00061_a_06.png,75,54,,,
20607,20607,Avatar,eye,expr_00061_a_07.png,77,57,,,
20608,20608,Avatar,eye,expr_00061_a_08.png,75,52,,,
20609,20609,Avatar,eye,expr_00061_a_09.png,75,52,,,
20610,20610,Avatar,eye,expr_00062_a_00.png,84,20,,,
20611,20611,Avatar,eye,expr_00062_a_01.png,84,21,,,
20612,20612,Avatar,eye,expr_00062_a_02.png,81,17,,,
20613,20613,Avatar,eye,expr_00062_a_03.png,84,21,,,
20614,20614,Avatar,eye,expr_00062_a_04.png,84,21,,,
20615,20615,Avatar,eye,expr_00062_a_05.png,84,19,,,
20616,20616,Avatar,eye,expr_00062_a_06.png,88,12,,,
20617,20617,Avatar,eye,expr_00062_a_07.png,73,20,,,
20618,20618,Avatar,eye,expr_00062_a_08.png,84,20,,,
20619,20619,Avatar,eye,expr_00062_a_09.png,84,27,,,
20620,20620,Avatar,eye,expr_00063_a_00.png,82,20,,,
20621,20621,Avatar,eye,expr_00063_a_01.png,82,21,,,
20622,20622,Avatar,eye,expr_00063_a_02.png,82,18,,,
20623,20623,Avatar,eye,expr_00063_a_03.png,82,21,,,
20624,20624,Avatar,eye,expr_00063_a_04.png,82,21,,,
20625,20625,Avatar,eye,expr_00063_a_05.png,82,21,,,
20626,20626,Avatar,eye,expr_00063_a_06.png,84,18,,,
20627,20627,Avatar,eye,expr_00063_a_07.png,83,39,,,
20628,20628,Avatar,eye,expr_00063_a_08.png,82,21,,,
20629,20629,Avatar,eye,expr_00063_a_09.png,81,38,,,
20630,20630,Avatar,eye,expr_00064_a_00.png,76,16,,,
20631,20631,Avatar,eye,expr_00064_a_01.png,76,17,,,
20632,20632,Avatar,eye,expr_00064_a_02.png,76,15,,,
20633,20633,Avatar,eye,expr_00064_a_03.png,76,17,,,
20634,20634,Avatar,eye,expr_00064_a_04.png,76,17,,,
20635,20635,Avatar,eye,expr_00064_a_05.png,78,12,,,
20636,20636,Avatar,eye,expr_00064_a_06.png,78,16,,,
20637,20637,Avatar,eye,expr_00064_a_07.png,76,30,,,
20638,20638,Avatar,eye,expr_00064_a_08.png,76,17,,,
20639,20639,Avatar,eye,expr_00064_a_09.png,77,37,,,
20640,20640,Avatar,eye,expr_00065_a_00.png,76,12,,,
20641,20641,Avatar,eye,expr_00065_a_01.png,76,13,,,
20642,20642,Avatar,eye,expr_00065_a_02.png,76,13,,,
20643,20643,Avatar,eye,expr_00065_a_03.png,76,13,,,
20644,20644,Avatar,eye,expr_00065_a_04.png,76,13,,,
20645,20645,Avatar,eye,expr_00065_a_05.png,76,13,,,
20646,20646,Avatar,eye,expr_00065_a_06.png,80,13,,,
20647,20647,Avatar,eye,expr_00065_a_07.png,76,24,,,
20648,20648,Avatar,eye,expr_00065_a_08.png,76,13,,,
20649,20649,Avatar,eye,expr_00065_a_09.png,76,20,,,
20650,20650,Avatar,eye,expr_00066_a_00.png,88,26,,,
20651,20651,Avatar,eye,expr_00066_a_01.png,88,26,,,
20652,20652,Avatar,eye,expr_00066_a_02.png,90,22,,,
20653,20653,Avatar,eye,expr_00066_a_03.png,90,22,,,
20654,20654,Avatar,eye,expr_00066_a_04.png,88,26,,,
20655,20655,Avatar,eye,expr_00066_a_05.png,92,28,,,
20656,20656,Avatar,eye,expr_00066_a_06.png,88,22,,,
20657,20657,Avatar,eye,expr_00066_a_07.png,88,26,,,
20658,20658,Avatar,eye,expr_00066_a_08.png,88,26,,,
20659,20659,Avatar,eye,expr_00066_a_09.png,90,28,,,
20660,20660,Avatar,eye,expr_00067_a_00.png,88,28,,,
20661,20661,Avatar,eye,expr_00067_a_01.png,88,28,,,
20662,20662,Avatar,eye,expr_00067_a_02.png,88,28,,,
20663,20663,Avatar,eye,expr_00067_a_03.png,90,28,,,
20664,20664,Avatar,eye,expr_00067_a_04.png,90,28,,,
20665,20665,Avatar,eye,expr_00067_a_05.png,90,26,,,
20666,20666,Avatar,eye,expr_00067_a_06.png,90,26,,,
20667,20667,Avatar,eye,expr_00067_a_07.png,90,28,,,
20668,20668,Avatar,eye,expr_00067_a_08.png,90,26,,,
20669,20669,Avatar,eye,expr_00067_a_09.png,90,28,,,
20670,20670,Avatar,eye,expr_00068_a_00.png,80,22,,,
20671,20671,Avatar,eye,expr_00068_a_01.png,80,22,,,
