id,*상점,*매직박스1,*기본,type,name,description,cat,sub_cat,bundle_size,useAction,infoAction,file_name,width,height,sellPrice,R,G,B,grade,*이미지,*색상,열1,*획득 방법,attributes
10078,,,,item,hairstyle51,,Avatar,hair,1,,,hair_00359.png,144,130,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10079,,,,item,hairstyle52,,Avatar,hair,1,,,hair_00360.png,140,119,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10080,,,,item,hairstyle53,,Avatar,hair,1,,,hair_00361.png,118,92,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10081,,,,item,hairstyle54,,Avatar,hair,1,,,hair_00362.png,165,116,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10082,,,,item,hairstyle55,,Avatar,hair,1,,,hair_00363.png,113,91,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10083,,,,item,hairstyle56,,Avatar,hair,1,,,hair_00364.png,131,133,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10084,,,,item,hairstyle57,,Avatar,hair,1,,,hair_00365.png,138,99,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10085,,,,item,hairstyle58,,Avatar,hair,1,,,hair_00366.png,164,112,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10086,,,,item,hairstyle59,,Avatar,hair,1,,,hair_00367.png,125,78,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10087,,,,item,hairstyle60,,Avatar,hair,1,,,hair_00368.png,145,101,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10088,,,,item,hairstyle61,,Avatar,hair,1,,,hair_00369.png,160,114,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10089,,,,item,hairstyle62,,Avatar,hair,1,,,hair_00370.png,128,79,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10090,,,,item,hairstyle63,,Avatar,hair,1,,,hair_00371.png,124,87,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.545,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10091,,,,item,hairstyle64,,Avatar,hair,1,,,hair_00372.png,126,97,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10092,,,,item,hairstyle65,,Avatar,hair,1,,,hair_00373.png,139,135,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10093,,,,item,hairstyle66,,Avatar,hair,1,,,hair_00374.png,151,98,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10094,,,,item,hairstyle67,,Avatar,hair,1,,,hair_00375.png,150,114,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10095,,,,item,hairstyle68,,Avatar,hair,1,,,hair_00376.png,205,116,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10096,,,,item,hairstyle69,,Avatar,hair,1,,,hair_00377.png,166,83,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10097,,,,item,hairstyle70,,Avatar,hair,1,,,hair_00378.png,145,92,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10098,,,,item,hairstyle71,,Avatar,hair,1,,,hair_00379.png,176,127,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10099,,,,item,hairstyle72,,Avatar,hair,1,,,hair_00380.png,130,136,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10100,,,,item,hairstyle73,,Avatar,hair,1,,,hair_00381.png,113,134,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10101,,,,item,hairstyle74,,Avatar,hair,1,,,hair_00382.png,140,70,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10102,,,,item,hairstyle75,,Avatar,hair,1,,,hair_00383.png,137,115,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10103,,,,item,hairstyle76,,Avatar,hair,1,,,hair_00384.png,176,154,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10104,,,,item,hairstyle77,,Avatar,hair,1,,,hair_00385.png,184,122,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10105,,,,item,hairstyle78,,Avatar,hair,1,,,hair_00386.png,116,94,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10106,,,,item,hairstyle79,,Avatar,hair,1,,,hair_00387.png,138,118,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10107,,,,item,hairstyle80,,Avatar,hair,1,,,hair_00388.png,137,82,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10108,,,,item,hairstyle81,,Avatar,hair,1,,,hair_00389.png,145,168,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10109,,,,item,hairstyle82,,Avatar,hair,1,,,hair_00390.png,169,132,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10110,,,,item,hairstyle83,,Avatar,hair,1,,,hair_00391.png,192,140,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10111,,,,item,hairstyle84,,Avatar,hair,1,,,hair_00392.png,158,124,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10112,,,,item,hairstyle85,,Avatar,hair,1,,,hair_00393.png,144,107,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10113,,,,item,hairstyle86,,Avatar,hair,1,,,hair_00394.png,138,94,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10114,,,,item,hairstyle87,,Avatar,hair,1,,,hair_00395.png,129,94,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10115,,,,item,hairstyle88,,Avatar,hair,1,,,hair_00396.png,133,87,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10116,,,,item,hairstyle89,,Avatar,hair,1,,,hair_00397.png,130,92,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10117,,,,item,hairstyle90,,Avatar,hair,1,,,hair_00398.png,116,99,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10118,,,,item,hairstyle91,,Avatar,hair,1,,,hair_00399.png,150,112,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10119,,,,item,hairstyle92,,Avatar,hair,1,,,hair_00400.png,124,146,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10120,,,,item,hairstyle93,,Avatar,hair,1,,,hair_00401.png,121,86,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10121,,,,item,hairstyle94,,Avatar,hair,1,,,hair_00402.png,132,134,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10122,,,,item,hairstyle95,,Avatar,hair,1,,,hair_00403.png,131,188,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10123,,,,item,hairstyle96,,Avatar,hair,1,,,hair_00404.png,205,145,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10124,,,,item,hairstyle97,,Avatar,hair,1,,,hair_00405.png,140,164,,255,240,197,,그림,,,,"""{""""x"""":0.035,""""y"""":0.375,""""z"""":-0.0015,""""r"""":1,""""g"""":0.94118,""""b"""":0.77255,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10125,,,,item,hairstyle98,,Avatar,hair,1,,,hair_00406.png,225,123,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10126,,,,item,hairstyle99,,Avatar,hair,1,,,hair_00407.png,137,170,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10127,,,,item,hairstyle100,,Avatar,hair,1,,,hair_00408.png,160,98,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10128,,,,item,hairstyle101,,Avatar,hair,1,,,hair_00409.png,148,153,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10129,,,,item,hairstyle102,,Avatar,hair,1,,,hair_00410.png,162,105,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10130,,,,item,hairstyle103,,Avatar,hair,1,,,hair_00411.png,115,94,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10131,,,,item,hairstyle104,,Avatar,hair,1,,,hair_00412.png,133,105,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10132,,,,item,hairstyle105,,Avatar,hair,1,,,hair_00413.png,122,104,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10133,,,,item,hairstyle106,,Avatar,hair,1,,,hair_00414.png,139,132,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10134,,,,item,hairstyle107,,Avatar,hair,1,,,hair_00415.png,147,126,,255,255,255,basic,그림,,,,"""{""""x"""":0,""""y"""":0.58,""""z"""":-0.0015,""""r"""":""""1"""",""""g"""":""""1"""",""""b"""":""""1"""",""""a"""":1,""""f"""":0,""""angle"""":0}"""
10135,,,,item,hairstyle108,,Avatar,hair,1,,,hair_00416.png,158,107,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10136,,,,item,hairstyle109,,Avatar,hair,1,,,hair_00417.png,146,140,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10137,,,,item,hairstyle110,,Avatar,hair,1,,,hair_00418.png,132,123,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10138,,,,item,hairstyle111,,Avatar,hair,1,,,hair_00419.png,121,104,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10139,,,,item,hairstyle112,,Avatar,hair,1,,,hair_00420.png,187,88,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10140,,,,item,hairstyle113,,Avatar,hair,1,,,hair_00421.png,154,101,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10141,,,,item,hairstyle114,,Avatar,hair,1,,,hair_00422.png,146,105,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10142,,,,item,hairstyle115,,Avatar,hair,1,,,hair_00423.png,148,85,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10143,,,,item,hairstyle116,,Avatar,hair,1,,,hair_00424.png,173,121,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10144,,,,item,hairstyle117,,Avatar,hair,1,,,hair_00425.png,123,99,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10145,,,,item,hairstyle118,,Avatar,hair,1,,,hair_00426.png,124,89,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10146,,,,item,hairstyle119,,Avatar,hair,1,,,hair_00427.png,162,125,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10147,,,,item,hairstyle120,,Avatar,hair,1,,,hair_00428.png,144,100,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10148,,,,item,hairstyle121,,Avatar,hair,1,,,hair_00429.png,117,104,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10149,,,,item,hairstyle122,,Avatar,hair,1,,,hair_00430.png,152,123,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10150,,,,item,hairstyle123,,Avatar,hair,1,,,hair_00431.png,124,95,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10151,,,,item,hairstyle124,,Avatar,hair,1,,,hair_00432.png,136,122,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10152,,,,item,hairstyle125,,Avatar,hair,1,,,hair_00433.png,154,118,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10153,,,,item,hairstyle126,,Avatar,hair,1,,,hair_00434.png,118,142,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10154,,,,item,hairstyle127,,Avatar,hair,1,,,hair_00435.png,125,113,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10155,,,,item,hairstyle128,,Avatar,hair,1,,,hair_00436.png,126,85,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10156,,,,item,hairstyle129,,Avatar,hair,1,,,hair_00437.png,117,76,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10157,,,,item,hairstyle130,,Avatar,hair,1,,,hair_00438.png,125,85,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10158,,,,item,hairstyle131,,Avatar,hair,1,,,hair_00439.png,224,134,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10159,,,,item,hairstyle132,,Avatar,hair,1,,,hair_00440.png,156,110,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10160,,,,item,hairstyle133,,Avatar,hair,1,,,hair_00441.png,145,180,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10161,,,,item,hairstyle134,,Avatar,hair,1,,,hair_00442.png,154,122,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10162,,,,item,hairstyle135,,Avatar,hair,1,,,hair_00443.png,115,79,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10163,,,,item,hairstyle136,,Avatar,hair,1,,,hair_00444.png,137,89,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10164,,,,item,hairstyle137,,Avatar,hair,1,,,hair_00445.png,131,169,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10165,,,,item,hairstyle138,,Avatar,hair,1,,,hair_00446.png,165,72,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10166,,,,item,hairstyle139,,Avatar,hair,1,,,hair_00447.png,124,94,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10167,,,,item,hairstyle140,,Avatar,hair,1,,,hair_00448.png,123,161,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10168,,,,item,hairstyle141,,Avatar,hair,1,,,hair_00449.png,153,114,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10169,,,,item,hairstyle142,,Avatar,hair,1,,,hair_00450.png,142,166,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10170,,,,item,hairstyle143,,Avatar,hair,1,,,hair_00451.png,126,82,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10171,,,,item,hairstyle144,,Avatar,hair,1,,,hair_00452.png,113,106,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10172,,,,item,hairstyle145,,Avatar,hair,1,,,hair_00453.png,113,70,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10173,,,,item,hairstyle146,,Avatar,hair,1,,,hair_00454.png,122,87,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10174,,,,item,hairstyle147,,Avatar,hair,1,,,hair_00455.png,117,77,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10175,,,,item,hairstyle148,,Avatar,hair,1,,,hair_00456.png,126,140,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
10176,,,,item,hairstyle149,,Avatar,hair,1,,,hair_00457.png,158,141,,255,255,255,,그림,,,,"""{""""x"""":0,""""y"""":0.5,""""z"""":-0.0015,""""r"""":1,""""g"""":1,""""b"""":1,""""a"""":1,""""f"""":0,""""angle"""":0}"""
